task_id,dataset_name,model_name,horizon,n_support,n_query,seasonal_period,rmse,mae,smape
electricity_consumption_task_024,Electricity consumption,ChronosBolt_Tiny,5,,47,,5.395595777927551,2.740539610109083,0.28289008875736027
electricity_consumption_task_024,Electricity consumption,Drift,5,,47,,4.81322677006794,2.50241842032898,0.2478073250323965
electricity_consumption_task_024,Electricity consumption,ETS,5,,47,,4.767688737083691,2.452298476543462,0.24241921887793358
electricity_consumption_task_024,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,47,,5.03191544027705,3.2979147252182655,0.31826536421234664
electricity_consumption_task_024,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,47,,5.739400939791746,2.8623760773201123,0.26124769786330254
electricity_consumption_task_024,Electricity consumption,Naive,5,,47,,4.805679481300161,2.484069553947515,0.2463194597671913
electricity_consumption_task_024,Electricity consumption,SES,5,,47,,4.7630372585936405,2.4460285541916877,0.24201454677975454
electricity_consumption_task_024,Electricity consumption,SeasonalNaive,5,,47,,19.39661848153731,9.234258559239672,0.43099489505660143
electricity_consumption_task_024,Electricity consumption,Theta,5,,47,,4.734917367126037,2.4373341543409084,0.2400124088954732
electricity_consumption_task_025,Electricity consumption,AdaptSmooth-Chronos2,5,,316,,1.3938413322109793,1.0257215995100155,0.13950104117012618
electricity_consumption_task_025,Electricity consumption,AutoARIMA,5,,316,,1.8395618900700805,1.4711880981844179,0.19647871367288533
electricity_consumption_task_025,Electricity consumption,Chronos2,5,,316,,1.2149255797020737,0.860069756794966,0.11414719466045709
electricity_consumption_task_025,Electricity consumption,ChronosBolt_Mini,5,,316,,1.2337833474343443,0.8956705206258475,0.11956629549825651
electricity_consumption_task_025,Electricity consumption,ChronosBolt_Tiny,5,,316,,1.2644652834755012,0.9283336278352546,0.12374544910463066
electricity_consumption_task_025,Electricity consumption,Drift,5,,316,,2.116572018563265,1.4810937247293137,0.19941174439304413
electricity_consumption_task_025,Electricity consumption,ETS,5,,316,,2.0731530517772185,1.4771686875847,0.19855376571476138
electricity_consumption_task_025,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,316,,1.8708891238528582,1.5270346723071384,0.20426181568450397
electricity_consumption_task_025,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,316,,2.1368895445822256,1.5411932402003974,0.2076955970635975
electricity_consumption_task_025,Electricity consumption,Naive,5,,316,,2.104457354286429,1.4658163593137625,0.19730353762273756
electricity_consumption_task_025,Electricity consumption,SES,5,,316,,2.061115445195235,1.4690497374955918,0.19762679282406306
electricity_consumption_task_025,Electricity consumption,SeasonalNaive,5,,316,,1.7043848651681657,1.1565893465270234,0.1472262229046928
electricity_consumption_task_025,Electricity consumption,Theta,5,,316,,2.062238298494356,1.4701751253440893,0.19780728482320734
electricity_consumption_task_026,Electricity consumption,AdaptSmooth-Chronos2,5,,77,,25.250707315396205,14.937110167032303,0.4901253354847776
electricity_consumption_task_026,Electricity consumption,AutoARIMA,5,,77,,24.058864617189283,15.109015494415875,0.573142771401821
electricity_consumption_task_026,Electricity consumption,Chronos2,5,,77,,27.761993701894976,15.800741850154916,0.4848763366485721
electricity_consumption_task_026,Electricity consumption,ChronosBolt_Mini,5,,77,,25.59764376281035,16.303809372733866,0.5599591720327696
electricity_consumption_task_026,Electricity consumption,ChronosBolt_Tiny,5,,77,,23.365339144802853,14.539329800909751,0.5295352416588839
electricity_consumption_task_026,Electricity consumption,Drift,5,,77,,23.866052351019434,14.814283791371054,0.5823627255863123
electricity_consumption_task_026,Electricity consumption,ETS,5,,77,,23.87466065553275,14.822490208320955,0.5828122208199364
electricity_consumption_task_026,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,77,,21.79224195427741,15.129743477343977,0.5448800375355919
electricity_consumption_task_026,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,77,,22.705995661334647,14.111234823875805,0.5652805915897685
electricity_consumption_task_026,Electricity consumption,Naive,5,,77,,23.553092058436263,14.40437734853977,0.5256217463933411
electricity_consumption_task_026,Electricity consumption,SES,5,,77,,23.564987893138518,14.410109034565123,0.5255210689065474
electricity_consumption_task_026,Electricity consumption,SeasonalNaive,5,,77,,35.522398427513465,25.908102050234035,0.8783782444270511
electricity_consumption_task_026,Electricity consumption,Theta,5,,77,,23.607992373855783,14.459125312828132,0.5359876871572699
electricity_consumption_task_027,Electricity consumption,AdaptSmooth-Chronos2,5,,204,,3.862220170091289,2.2704901249383322,0.23965256325702022
electricity_consumption_task_027,Electricity consumption,AutoARIMA,5,,204,,4.109730926690244,2.8379108935214274,0.3023898564454803
electricity_consumption_task_027,Electricity consumption,Chronos2,5,,204,,3.5740450375851487,2.030368595725094,0.2279184472121048
electricity_consumption_task_027,Electricity consumption,ChronosBolt_Mini,5,,204,,3.6279818767704604,2.1536077311635338,0.2338123702705729
electricity_consumption_task_027,Electricity consumption,ChronosBolt_Tiny,5,,204,,3.6438186728159287,2.156872076241666,0.23462897139070044
electricity_consumption_task_027,Electricity consumption,Drift,5,,204,,5.290503130571948,2.9008419687308953,0.2789916608908504
electricity_consumption_task_027,Electricity consumption,ETS,5,,204,,3.849522112149106,2.491986973214344,0.2709170090522816
electricity_consumption_task_027,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,204,,3.833185017920142,2.67037183050494,0.2880994821983615
electricity_consumption_task_027,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,204,,3.8895574374634925,2.5442231763022654,0.2743096160012889
electricity_consumption_task_027,Electricity consumption,Naive,5,,204,,5.2316131125604075,2.8553299492385804,0.27346639838112974
electricity_consumption_task_027,Electricity consumption,SES,5,,204,,3.770528489817641,2.3873891084825556,0.2572050600667719
electricity_consumption_task_027,Electricity consumption,SeasonalNaive,5,,204,,5.104832081506091,3.489847715736045,0.35601066494130124
electricity_consumption_task_027,Electricity consumption,Theta,5,,204,,3.77720767302534,2.400041339858028,0.2596098500722326
electricity_consumption_task_028,Electricity consumption,AdaptSmooth-Chronos2,5,,258,,9.395196281521136,3.685969382542845,0.19984083182667126
electricity_consumption_task_028,Electricity consumption,AutoARIMA,5,,258,,20.395939346959118,10.875754372966199,0.4066771648665684
electricity_consumption_task_028,Electricity consumption,Chronos2,5,,258,,8.77653961929397,3.5063620858418902,0.206485647996394
electricity_consumption_task_028,Electricity consumption,ChronosBolt_Mini,5,,258,,9.136838001755798,3.7811236498052145,0.21742221755770585
electricity_consumption_task_028,Electricity consumption,ChronosBolt_Tiny,5,,258,,9.544890277129404,4.119576164266319,0.23370097252121455
electricity_consumption_task_028,Electricity consumption,Drift,5,,258,,10.743635621589615,4.53798756768807,0.25270800329613574
electricity_consumption_task_028,Electricity consumption,ETS,5,,258,,10.226079825148773,4.750070961612316,0.28146565288345354
electricity_consumption_task_028,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,258,,12.557807465291084,5.48180514179782,0.2684197998331148
electricity_consumption_task_028,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,258,,10.60176223357357,4.683013542565423,0.2377015887764708
electricity_consumption_task_028,Electricity consumption,Naive,5,,258,,10.533700117531582,4.1907685043088145,0.20940285412996945
electricity_consumption_task_028,Electricity consumption,SES,5,,258,,9.78791681744852,4.005654892371647,0.2212274195902128
electricity_consumption_task_028,Electricity consumption,SeasonalNaive,5,,258,,18.94827124436518,8.43564317475308,0.3472694169870521
electricity_consumption_task_028,Electricity consumption,Theta,5,,258,,10.065024759462167,4.473111828097645,0.2490199635669657
electricity_consumption_task_029,Electricity consumption,AdaptSmooth-Chronos2,5,,144,,11.883737835498568,3.675833053269642,0.2283203713749159
electricity_consumption_task_029,Electricity consumption,AutoARIMA,5,,144,,12.185930570633236,3.7468706957908355,0.2363335432250407
electricity_consumption_task_029,Electricity consumption,Chronos2,5,,144,,11.19603998684553,3.3576036379018643,0.20386315204597136
electricity_consumption_task_029,Electricity consumption,ChronosBolt_Mini,5,,144,,10.321270982568116,3.3645579966864094,0.2181086108295752
electricity_consumption_task_029,Electricity consumption,ChronosBolt_Tiny,5,,144,,10.320974803135835,3.4129410779751854,0.22664519742896547
electricity_consumption_task_029,Electricity consumption,Drift,5,,144,,12.610675030014566,4.0745665294604665,0.2684064935579992
electricity_consumption_task_029,Electricity consumption,ETS,5,,144,,12.775151416974893,5.186941147219268,0.35161730183330536
electricity_consumption_task_029,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,144,,12.2323666719093,3.988851281776986,0.26362173224597935
electricity_consumption_task_029,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,144,,13.062017186658185,4.7696421909856745,0.31969030380451713
electricity_consumption_task_029,Electricity consumption,Naive,5,,144,,12.595705974732866,4.036238014664416,0.2631611053041604
electricity_consumption_task_029,Electricity consumption,SES,5,,144,,12.770088170805202,4.94612913991895,0.3257877185338779
electricity_consumption_task_029,Electricity consumption,SeasonalNaive,5,,144,,9.277976747263063,3.2519035532994973,0.20627814586837262
electricity_consumption_task_029,Electricity consumption,Theta,5,,144,,12.838740094348886,5.165461149120987,0.3447483187570343
electricity_consumption_task_030,Electricity consumption,AdaptSmooth-Chronos2,5,,206,,11.119712628317547,7.228421313680336,0.11500180728776978
electricity_consumption_task_030,Electricity consumption,AutoARIMA,5,,206,,10.464703870086549,6.603841866235896,0.10513605740049983
electricity_consumption_task_030,Electricity consumption,Chronos2,5,,206,,9.760753063322264,5.780955842491711,0.09228364429572347
electricity_consumption_task_030,Electricity consumption,ChronosBolt_Mini,5,,206,,9.998464402497135,6.041280617022288,0.09630333731539295
electricity_consumption_task_030,Electricity consumption,ChronosBolt_Tiny,5,,206,,9.98561296375086,6.022411413927319,0.0960501414214216
electricity_consumption_task_030,Electricity consumption,Drift,5,,206,,15.104050975384405,9.785494220559197,0.1552888524641745
electricity_consumption_task_030,Electricity consumption,ETS,5,,206,,10.224416687734731,6.410865742840471,0.10205382779669911
electricity_consumption_task_030,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,206,,10.700087131567704,6.667687968654078,0.10668322839239638
electricity_consumption_task_030,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,206,,11.895332751036479,7.9856567865970955,0.1249342397141241
electricity_consumption_task_030,Electricity consumption,Naive,5,,206,,14.847362958715834,9.5978512641072,0.15221955831006068
electricity_consumption_task_030,Electricity consumption,SES,5,,206,,10.277442598817972,6.502035963983773,0.10378114999320935
electricity_consumption_task_030,Electricity consumption,SeasonalNaive,5,,206,,14.001330361561271,7.096742398107509,0.12834399669352603
electricity_consumption_task_030,Electricity consumption,Theta,5,,206,,10.349483910348164,6.519459674554704,0.1040810121370451
electricity_consumption_task_031,Electricity consumption,AdaptSmooth-Chronos2,5,,188,,1.6859177777725611,1.2556916729657726,0.16422206394230993
electricity_consumption_task_031,Electricity consumption,AutoARIMA,5,,188,,1.7321703409271803,1.438206175079614,0.18983459584513432
electricity_consumption_task_031,Electricity consumption,Chronos2,5,,188,,1.5950052970266233,1.1796478426395978,0.15546222736890425
electricity_consumption_task_031,Electricity consumption,ChronosBolt_Mini,5,,188,,1.6802126785540195,1.2701493141808013,0.16736307137469728
electricity_consumption_task_031,Electricity consumption,ChronosBolt_Tiny,5,,188,,1.6697777270010992,1.2612247205421794,0.1650121907753941
electricity_consumption_task_031,Electricity consumption,Drift,5,,188,,2.1876440144896856,1.56434449367284,0.20167888946782292
electricity_consumption_task_031,Electricity consumption,ETS,5,,188,,1.9863411560960809,1.4799168297697616,0.19512630714555984
electricity_consumption_task_031,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,188,,1.7605176501063855,1.4569606419476926,0.1925210348494047
electricity_consumption_task_031,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,188,,2.0216103258318934,1.5404635064093886,0.20457517250979657
electricity_consumption_task_031,Electricity consumption,Naive,5,,188,,2.1547381508118155,1.5255427151960317,0.19770981347952657
electricity_consumption_task_031,Electricity consumption,SES,5,,188,,1.9454087272689429,1.4389017786321265,0.18970469625332376
electricity_consumption_task_031,Electricity consumption,SeasonalNaive,5,,188,,1.8945316690939173,1.3972891240954803,0.17503112066629042
electricity_consumption_task_031,Electricity consumption,Theta,5,,188,,1.952787864344962,1.444985890758354,0.19038801770002836
electricity_consumption_task_032,Electricity consumption,AdaptSmooth-Chronos2,5,,277,,12.063499415457981,5.926288657732488,0.5114975203004094
electricity_consumption_task_032,Electricity consumption,AutoARIMA,5,,277,,12.239443158182102,7.495599640535938,0.7091012659812213
electricity_consumption_task_032,Electricity consumption,Chronos2,5,,277,,12.50644447925927,5.70453305104547,0.47370837911014285
electricity_consumption_task_032,Electricity consumption,ChronosBolt_Mini,5,,277,,12.647194775472947,6.033864379272117,0.5117333739381619
electricity_consumption_task_032,Electricity consumption,ChronosBolt_Tiny,5,,277,,12.280980106699287,6.028873242763752,0.5185242880143112
electricity_consumption_task_032,Electricity consumption,Drift,5,,277,,14.557095155710819,7.050432950789758,0.6144955601743199
electricity_consumption_task_032,Electricity consumption,ETS,5,,277,,15.218419496228899,7.620574130522636,0.6525302499982029
electricity_consumption_task_032,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,277,,12.734308783960357,9.477244538680127,0.8234153329107167
electricity_consumption_task_032,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,277,,13.64299199973318,7.189383829686828,0.695007374531095
electricity_consumption_task_032,Electricity consumption,Naive,5,,277,,14.203606610287954,6.853708149315554,0.5928684486223491
electricity_consumption_task_032,Electricity consumption,SES,5,,277,,13.161729508689714,6.6231961474396295,0.6019608539578744
electricity_consumption_task_032,Electricity consumption,SeasonalNaive,5,,277,,21.52720161747107,11.063974051201242,0.6515301360478525
electricity_consumption_task_032,Electricity consumption,Theta,5,,277,,13.196317378325755,6.671506272278926,0.614792105253131
electricity_consumption_task_033,Electricity consumption,AdaptSmooth-Chronos2,5,,350,,9.36706051467416,5.799886383577237,0.09578300234245761
electricity_consumption_task_033,Electricity consumption,AutoARIMA,5,,350,,8.360185973802134,5.761422730306645,0.09479221351937135
electricity_consumption_task_033,Electricity consumption,Chronos2,5,,350,,8.385071422145366,4.624535895576487,0.07564393785918205
electricity_consumption_task_033,Electricity consumption,ChronosBolt_Mini,5,,350,,8.223858267227069,4.817023205221154,0.07890073094942172
electricity_consumption_task_033,Electricity consumption,ChronosBolt_Tiny,5,,350,,8.30219115508994,4.768498912255234,0.07798869444478147
electricity_consumption_task_033,Electricity consumption,Drift,5,,350,,13.11309551053675,8.051006575026358,0.13514912631438059
electricity_consumption_task_033,Electricity consumption,ETS,5,,350,,8.428389860505149,5.818062849683807,0.09571160136656455
electricity_consumption_task_033,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,350,,8.412728803980395,5.8657313959731425,0.09650781461158471
electricity_consumption_task_033,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,350,,9.824974231050941,6.829095769858676,0.11278703173644004
electricity_consumption_task_033,Electricity consumption,Naive,5,,350,,12.984623024866643,7.955039883973886,0.13348245472865317
electricity_consumption_task_033,Electricity consumption,SES,5,,350,,8.39674153025264,5.766638007962826,0.09488443722640974
electricity_consumption_task_033,Electricity consumption,SeasonalNaive,5,,350,,11.13098879341144,5.97171863669325,0.0975034480448515
electricity_consumption_task_033,Electricity consumption,Theta,5,,350,,8.414569848452484,5.780425023229665,0.0951118186020143
electricity_consumption_task_034,Electricity consumption,AdaptSmooth-Chronos2,5,,172,,23.421827491844155,17.968610196915623,0.3626066848301247
electricity_consumption_task_034,Electricity consumption,AutoARIMA,5,,172,,25.782351683128233,22.593654492309632,0.4824764724013557
electricity_consumption_task_034,Electricity consumption,Chronos2,5,,172,,21.259665629445834,15.156950920788562,0.31428323140952014
electricity_consumption_task_034,Electricity consumption,ChronosBolt_Mini,5,,172,,21.434519522248063,15.889966503364407,0.33267810110623414
electricity_consumption_task_034,Electricity consumption,ChronosBolt_Tiny,5,,172,,21.357370745552988,15.784913233384474,0.3291140960812119
electricity_consumption_task_034,Electricity consumption,Drift,5,,172,,31.650299549260247,23.207036675605707,0.44596179345907694
electricity_consumption_task_034,Electricity consumption,ETS,5,,172,,29.58246073834264,23.13392767783294,0.47471299564341285
electricity_consumption_task_034,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,172,,26.105747340519986,22.745786955077662,0.4836498870372217
electricity_consumption_task_034,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,172,,29.55395315891542,22.541054079600446,0.47583453688382993
electricity_consumption_task_034,Electricity consumption,Naive,5,,172,,30.912728604315422,22.798370912525066,0.4433714376872411
electricity_consumption_task_034,Electricity consumption,SES,5,,172,,29.1008460130322,22.767432975864484,0.4724310409462239
electricity_consumption_task_034,Electricity consumption,SeasonalNaive,5,,172,,27.976907704223485,20.193896824459912,0.4250942319787845
electricity_consumption_task_034,Electricity consumption,Theta,5,,172,,29.19714633008728,22.83479596615611,0.47338031750703274
electricity_consumption_task_035,Electricity consumption,AdaptSmooth-Chronos2,5,,161,,7.636595556000244,3.4396625158697782,0.29773340386764785
electricity_consumption_task_035,Electricity consumption,AutoARIMA,5,,161,,7.09339300873235,3.1760604208389283,0.2969946621385329
electricity_consumption_task_035,Electricity consumption,Chronos2,5,,161,,7.262228559881072,2.708185870353441,0.23746948113945135
electricity_consumption_task_035,Electricity consumption,ChronosBolt_Mini,5,,161,,7.360540269712203,2.9126203022038677,0.2677326983184616
electricity_consumption_task_035,Electricity consumption,ChronosBolt_Tiny,5,,161,,7.348560016153377,2.936476298199706,0.27256885877446796
electricity_consumption_task_035,Electricity consumption,Drift,5,,161,,9.481517942400291,4.888563907584954,0.4047640113934859
electricity_consumption_task_035,Electricity consumption,ETS,5,,161,,9.0144016548031,4.895499340817366,0.42657839151569754
electricity_consumption_task_035,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,161,,7.117793953738313,3.31790803984232,0.3193995406366912
electricity_consumption_task_035,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,161,,7.901016316723381,4.081882653066657,0.38954890209854975
electricity_consumption_task_035,Electricity consumption,Naive,5,,161,,9.289465871426495,4.73720717596242,0.38883879621016026
electricity_consumption_task_035,Electricity consumption,SES,5,,161,,8.823394990828149,4.671455529282574,0.40622765960649343
electricity_consumption_task_035,Electricity consumption,SeasonalNaive,5,,161,,9.020132737412208,3.2632342277012376,0.2570243030515288
electricity_consumption_task_035,Electricity consumption,Theta,5,,161,,9.106376116893129,5.001688874627086,0.41430762934936904
electricity_consumption_task_036,Electricity consumption,AdaptSmooth-Chronos2,5,,88,,7.346066160399392,3.1987118129549725,0.3613361817249896
electricity_consumption_task_036,Electricity consumption,AutoARIMA,5,,88,,6.159414901992706,3.7798157988508208,0.5223802082147931
electricity_consumption_task_036,Electricity consumption,Chronos2,5,,88,,5.596395635306176,1.9690100261017547,0.28734920720358015
electricity_consumption_task_036,Electricity consumption,ChronosBolt_Mini,5,,88,,5.4196659395742035,2.0462422848407984,0.30166489682940084
electricity_consumption_task_036,Electricity consumption,ChronosBolt_Tiny,5,,88,,5.469707531106255,2.1717100614328615,0.32294035266948556
electricity_consumption_task_036,Electricity consumption,Drift,5,,88,,12.35572923329078,5.035199522508163,0.462011221082381
electricity_consumption_task_036,Electricity consumption,ETS,5,,88,,6.573666316501222,3.944755774245786,0.784266855710579
electricity_consumption_task_036,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,88,,5.648460430570301,3.0447310900215148,0.4470783804258565
electricity_consumption_task_036,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,88,,8.523186773666536,3.7018903430893384,0.4430957843496985
electricity_consumption_task_036,Electricity consumption,Naive,5,,88,,12.166145826647421,4.931933548684824,0.4461206676422869
electricity_consumption_task_036,Electricity consumption,SES,5,,88,,5.590343764349712,2.9340846073778692,0.44003275436163664
electricity_consumption_task_036,Electricity consumption,SeasonalNaive,5,,88,,5.365334557515161,2.2640747577295834,0.3170638704729621
electricity_consumption_task_036,Electricity consumption,Theta,5,,88,,5.7044484436917795,2.8315630132223677,0.46371417199904114
electricity_consumption_task_037,Electricity consumption,AdaptSmooth-Chronos2,5,,89,,4.52269094361755,2.685344783454047,0.23866623258940914
electricity_consumption_task_037,Electricity consumption,AutoARIMA,5,,89,,3.990069046066585,2.28429298681646,0.21353799640785373
electricity_consumption_task_037,Electricity consumption,Chronos2,5,,89,,4.81847943584131,2.977121713340559,0.26462955542115846
electricity_consumption_task_037,Electricity consumption,ChronosBolt_Mini,5,,89,,4.475483884539998,2.5525509040095824,0.22942892064004564
electricity_consumption_task_037,Electricity consumption,ChronosBolt_Tiny,5,,89,,4.387162434992278,2.5501554212057265,0.2301799757387627
electricity_consumption_task_037,Electricity consumption,Drift,5,,89,,4.566765803894957,2.7851465938019495,0.24759918706025663
electricity_consumption_task_037,Electricity consumption,ETS,5,,89,,4.320784827369488,2.4746260911388474,0.21908942835720271
electricity_consumption_task_037,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,89,,4.314445996648011,2.597691918224453,0.2363514731660141
electricity_consumption_task_037,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,89,,4.843225773916919,2.925153516957501,0.25387203513040146
electricity_consumption_task_037,Electricity consumption,Naive,5,,89,,4.505834206084478,2.709176980550963,0.24318188416618425
electricity_consumption_task_037,Electricity consumption,SES,5,,89,,4.25198727112917,2.449454842358304,0.2195041897122704
electricity_consumption_task_037,Electricity consumption,SeasonalNaive,5,,89,,5.790505638551762,4.006730165972741,0.3733888906901748
electricity_consumption_task_037,Electricity consumption,Theta,5,,89,,4.271858071200379,2.4598712770770224,0.2193825773408388
electricity_consumption_task_038,Electricity consumption,AdaptSmooth-Chronos2,5,,258,,23.523098481648493,17.682173496520104,0.5379439870337219
electricity_consumption_task_038,Electricity consumption,AutoARIMA,5,,258,,21.50290675185548,17.75122318707839,0.5669744026001198
electricity_consumption_task_038,Electricity consumption,Chronos2,5,,258,,23.138512327630995,16.005912328335885,0.4918724059272801
electricity_consumption_task_038,Electricity consumption,ChronosBolt_Mini,5,,258,,22.48633827765612,15.776189843780735,0.48994295676443284
electricity_consumption_task_038,Electricity consumption,ChronosBolt_Tiny,5,,258,,22.454520356969862,15.734771573604053,0.4845958255079468
electricity_consumption_task_038,Electricity consumption,Drift,5,,258,,30.714836156808378,22.849955407518184,0.6446935633968651
electricity_consumption_task_038,Electricity consumption,ETS,5,,258,,21.688789084558266,18.053103159991018,0.5736371197092921
electricity_consumption_task_038,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,258,,21.59305715133756,17.817078236738364,0.5682091185766254
electricity_consumption_task_038,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,258,,26.608593634875987,20.447279747789686,0.6215159394256348
electricity_consumption_task_038,Electricity consumption,Naive,5,,258,,30.436556216715726,22.626214929366853,0.6393316257059571
electricity_consumption_task_038,Electricity consumption,SES,5,,258,,21.69943041820069,17.992988681993232,0.5731633037430821
electricity_consumption_task_038,Electricity consumption,SeasonalNaive,5,,258,,24.673503153133037,17.348404359973234,0.5176164033992721
electricity_consumption_task_038,Electricity consumption,Theta,5,,258,,21.80805188216502,18.054704023769794,0.5738643360263996
electricity_consumption_task_039,Electricity consumption,AdaptSmooth-Chronos2,5,,180,,4.513112961249405,2.393891100568519,0.2446072204622048
electricity_consumption_task_039,Electricity consumption,AutoARIMA,5,,180,,4.311608182740545,2.2958510810584856,0.24869017702926588
electricity_consumption_task_039,Electricity consumption,Chronos2,5,,180,,3.995497924595158,1.982618178934013,0.21428918293530907
electricity_consumption_task_039,Electricity consumption,ChronosBolt_Mini,5,,180,,4.224546357125897,2.2236084672870864,0.2427639483070538
electricity_consumption_task_039,Electricity consumption,ChronosBolt_Tiny,5,,180,,4.193622492345846,2.2919231175972956,0.252542001639126
electricity_consumption_task_039,Electricity consumption,Drift,5,,180,,5.733118564517745,3.1724107664405374,0.30774359152272013
electricity_consumption_task_039,Electricity consumption,ETS,5,,180,,4.672319969924908,2.8387490048949595,0.3049742242376889
electricity_consumption_task_039,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,180,,4.347966637485297,2.3161231733350145,0.2517451406436315
electricity_consumption_task_039,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,180,,4.908912255071709,2.7804970322661147,0.29695163952907366
electricity_consumption_task_039,Electricity consumption,Naive,5,,180,,5.657140956928915,3.0668358714044013,0.291300248286299
electricity_consumption_task_039,Electricity consumption,SES,5,,180,,4.6988001875756185,2.710097921535643,0.2896404193291642
electricity_consumption_task_039,Electricity consumption,SeasonalNaive,5,,180,,4.986339026862579,2.4323181049069422,0.24236880368677063
electricity_consumption_task_039,Electricity consumption,Theta,5,,180,,4.716616305062868,2.7403806572571785,0.2922771935532596
electricity_consumption_task_040,Electricity consumption,AdaptSmooth-Chronos2,5,,143,,1.4017363359971322,1.0604238851690448,0.14639669632214936
electricity_consumption_task_040,Electricity consumption,AutoARIMA,5,,143,,1.719928214937079,1.4530390593200229,0.20438957187258106
electricity_consumption_task_040,Electricity consumption,Chronos2,5,,143,,1.0974775917966753,0.8048569450853771,0.11051422818797721
electricity_consumption_task_040,Electricity consumption,ChronosBolt_Mini,5,,143,,1.1162423752144592,0.8426706542188813,0.11561891994071039
electricity_consumption_task_040,Electricity consumption,ChronosBolt_Tiny,5,,143,,1.137266658693557,0.8595208725284915,0.11742631101015225
electricity_consumption_task_040,Electricity consumption,Drift,5,,143,,2.165768938962429,1.4996498057958425,0.1985558894142697
electricity_consumption_task_040,Electricity consumption,ETS,5,,143,,2.017819995559398,1.4930656185276883,0.20358669293522869
electricity_consumption_task_040,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,143,,1.6988692460856079,1.4516271404013072,0.20551943602032155
electricity_consumption_task_040,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,143,,1.9197921888961913,1.4255824514583189,0.197906135377407
electricity_consumption_task_040,Electricity consumption,Naive,5,,143,,2.1383007120149347,1.4731461431969106,0.19539944576749974
electricity_consumption_task_040,Electricity consumption,SES,5,,143,,2.0012424236560618,1.4813946593577112,0.20193645098776078
electricity_consumption_task_040,Electricity consumption,SeasonalNaive,5,,143,,1.16250916856433,0.6212062049625526,0.08555702057726394
electricity_consumption_task_040,Electricity consumption,Theta,5,,143,,2.0001536894331435,1.4816291977119198,0.2021627711678947
electricity_consumption_task_041,Electricity consumption,AdaptSmooth-Chronos2,5,,95,,9.20292265878941,5.840665402437469,0.32942253194840576
electricity_consumption_task_041,Electricity consumption,AutoARIMA,5,,95,,10.108456064609156,5.838868770764743,0.32536928407409443
electricity_consumption_task_041,Electricity consumption,Chronos2,5,,95,,8.961542665572779,5.566033262089235,0.3206650472410749
electricity_consumption_task_041,Electricity consumption,ChronosBolt_Mini,5,,95,,10.020079511008888,6.418464467005079,0.34562704123101073
electricity_consumption_task_041,Electricity consumption,ChronosBolt_Tiny,5,,95,,10.78227199214668,6.867809911835429,0.3643094597066214
electricity_consumption_task_041,Electricity consumption,Drift,5,,95,,11.58995780751496,6.876849859247886,0.3742801171535775
electricity_consumption_task_041,Electricity consumption,ETS,5,,95,,10.789439421987936,6.452820670147061,0.3657086543634218
electricity_consumption_task_041,Electricity consumption,LocalDLinear_L5_K3_ep20,5,,95,,12.267070087372314,10.187249050807932,0.5405435422191285
electricity_consumption_task_041,Electricity consumption,LocalFITS_L5_Cauto_ep20,5,,95,,10.440869219337875,5.968117288023339,0.34538265425144127
electricity_consumption_task_041,Electricity consumption,Naive,5,,95,,11.38042966804641,6.732567459257278,0.363957172167177
electricity_consumption_task_041,Electricity consumption,SES,5,,95,,10.797787033270101,6.322016215653799,0.34243954667204174
electricity_consumption_task_041,Electricity consumption,SeasonalNaive,5,,95,,13.053838032751857,7.908095110873628,0.4209741179157941
electricity_consumption_task_041,Electricity consumption,Theta,5,,95,,10.750794572808015,6.371843736558496,0.35503350984373966
